url,title,company,tags,description
https://remoteok.com/remote-jobs/remote-technical-copywriter-warp-1128994,Technical Copywriter,Warp,"Copywriter, Technical, Support, Software, Code, API, Content","Warp is hiring a Remote Technical Copywriter Warp: We're Building the Platform for Agentic Development Warp began with the vision of reimagining one of the fundamental dev tools—the terminal—to make it more usable and powerful for all developers. As AI has advanced, Warp has evolved beyond its terminal roots into the platform for Agentic Development: a workbench for dispatching agents to code, deploy, and debug production software. With over 700k active developers and revenue that has grown over 20x this year so far, Warp is now one of the fastest growing startups in the exploding AI development space. We believe that soon developers will be “tech leads” for groups of agents; rather than opening a code editor to write code or a terminal to write commands, they will open Warp and prompt their computer to build features, fix bugs, and diagnose production issues. With its starting point as a reimagined command line, Warp is well-positioned to support agent-first workflows: It sits at the lowest level in the dev stack, has access to all of a developer’s context, and is set up for multitasking and long-running processes. In addition, Warp has state-of-the-art code editing features and built-in team knowledge sharing. It’s the right interface for the agentic future. Our mission has remained the same even as AI has advanced: to empower developers to ship better software more quickly, freeing them to focus on the creative and rewarding aspects of their work. For more information on our team and culture, we highly recommend reading our How We Work. We’re looking for a contract technical copywriter to help us scale our content velocity ahead of upcoming launches and to improve existing documentation, emails, and developer-facing content. This person will create crisp, technically accurate copy that helps developers understand, use, and succeed with Warp. You will… Write and edit developer-facing documentation, including CLI guides, API instructions, and tutorials Create and refine product pages, emails, and drip sequences tied to product launches and enterprise outreach Audit and improve existing docs, onboarding guides, and help content to ensure clarity and completeness Salary and compensation $60,000 — $80,000/year Location Remote within US and Canada"
https://remoteok.com/remote-jobs/remote-vp-protocol-engineer-galaxy-digital-services-1128993,VP Protocol Engineer,Galaxy Digital Services,"Web3, Crypto, Founder, Ceo, Support, Investment, Finance, Leader, Engineer, Engineering","Galaxy Digital Services Apply now Share this job: Get a rok.co short link Galaxy Digital Services is hiring a Remote VP Protocol Engineer Who We Are: Galaxy is a global leader in digital assets and data center infrastructure, delivering solutions that accelerate progress in finance and artificial intelligence. We believe that blockchain and digital asset innovation will transform how value moves through the world – and we’re building the products and services to make that future a reality. Our institutional digital assets platform spans trading, investment banking, asset management, staking, self-custody, and tokenization technology. We also invest in and operate cutting-edge data center infrastructure to power AI and high-performance computing, addressing the growing demand for scalable energy and compute in the U.S. We work at the intersection of finance and technology, helping institutions, startups, and developers navigate a digitally native economy. Led by CEO and Founder Michael Novogratz, our team blends deep crypto expertise with institutional experience and a shared commitment to shaping the future of Web3 and AI. Galaxy is headquartered in New York City, with offices across North America, Europe, the Middle East, and Asia. To learn more about our businesses and products, visit www.galaxy.com. What We Value: We are a diverse team of free thinkers, and fast movers united to help investors and creators energize the global economy. We are looking for individuals who thrive in a culture of builders and overachievers and embrace high performance, transparent feedback, and a mission-first approach. Our culture shapes our way of working and gets us where we want to be. Seek Excellence. Be Selective To Be Effective. Be Highly Aligned, Loosely Coupled. Disagree Transparently. Encourage Independent Decision-Making. Build Dream Teams. Who You Are: The Blockchain Engineering Team is responsible for deploying, securing, and optimizing validator infrastructure across multiple blockchain networks. Specializing in launching and maintaining validators, we ensure high availability, security, and performance to support decentralized networks. As part of this team, you will design, deploy, and manage validator nodes, enhance… Salary and compensation $120,000 — $180,000/year Location US"
https://remoteok.com/remote-jobs/remote-blockchain-security-expert-security-audit-track-certik-1128991,Blockchain Security Expert Security Audit Track,CertiK,"Security, Web3, Support, Software, Testing, Code, Sales, Engineer, Full-Time","CertiK Apply now Share this job: Get a rok.co short link CertiK is hiring a Remote Blockchain Security Expert Security Audit Track About You You’re a self-starter. You believe in tackling the most important problems, even if they are the most difficult problems. You’re comfortable with the unknown and understand that #startuplife means that you’re going to be wearing multiple hats. And that’s what motivates you. You’re accountable and obsessed with improvement, both in yourself and in others. You’re up to the challenge of building a world-class company that aims to be the infrastructure for more secure software for all. About the Company CertiK leads blockchain security by securing smart contracts and blockchains with cutting-edge Formal Verification technology. Founded by Computer Science professors of Yale University and Columbia University, CertiK has audited and secured over $500B in assets, including many of the world’s top blockchain projects. About the Role The primary responsibility of this role is for CertiK’s security-related services. Intersecting cybersecurity and blockchain, CertiK’s security offerings include security consulting, security reviews, security auditing of smart contracts and blockchains, verification of smart contracts, penetration testing, and more. As a Security Engineer at CertiK, you will contribute to the security offerings of the company, working with the rest of the security team to deliver the best products and services. You might engage directly with CertiK’s existing and future clients, participate in expanding security-related products and services, and follow the blockchain world on emerging security problems and trends. Responsibilities Perform end-to-end security services, including consulting, reviewing, auditing, verifying, testing, and delivering detailed security assessments for blockchain systems such as smart contracts, web3 protocols, L1/L2/L3 infrastructures, and dApps. Conduct comprehensive manual code reviews to identify vulnerabilities, logical flaws, economic attacks, and non-obvious edge cases across Solidity, Golang, Rust or other blockchain languages. Develop and refine threat models and attack surfaces, covering economic, technical, operational, and trust-assumption risks for blockchain protocols. Design and execute security tests, including property-based testing and gas-related analysis. Requirements Bachelor's degree in Security, Computer Science, Mathematics, Physics, and Engineering The ability to efficiently triage and juggle multiple priorities and deadlines. Specialist-level knowledge of cybersecurity and security auditing. Can write and deploy smart contracts/blockchain infrastructure and write tests with frameworks. Familiar with classic attack vectors and vulnerabilities such as reentrancy, sandwich attacks, overflow/underflow The ability to effectively communicate with the clients and internal team, both verbally in English and in writing, about security services and requirements. [Preferred] Prior hands-on security auditing experience. What We Offer Opportunity to shape the national conversation on blockchain and security. Collaborate with industry-leading security researchers, technologists, and global institutions. Flexible work environment and mission-driven culture. Compensation: If the role is performed in the US, the target annual compensation is $120,000 - $180,000. The exact compensation at which this job is filled will be determined by the skills and experience of qualified candidates. blockchain startups hiring CertiK accepts applications for this position on an ongoing basis. CertiK is proud to offer medical, vision, and dental insurance, 401(k) plan with company matching, life and accidental death and dismemberment insurance, HSA (with high deductible plan), FSA, and other benefits to all full-time employees, along with flexible paid time off and holidays. CertiK also offers a variable commission program for business development sales roles. In compliance with federal law, all persons hired will be required to verify identity and eligibility to work in the United States and to complete the required employment eligibility verification form upon hire. CertiK is proud to be an equal opportunity employer. We will not discriminate against any applicant or employee on the basis of age, race, color, creed, religion, sex, sexual orientation, gender, gender identity or expression, medical condition, national origin, ancestry, citizenship, marital status or civil partnership/union status, physical or mental disability, pregnancy, childbirth, genetic information, military and veteran status, or any other basis prohibited by applicable federal, state or local law. CertiK will consider for employment qualified applicants with criminal histories in a manner consistent with local and federal requirements. https://www.eeoc.gov/sites/default/files/migrated files/employers/poster screen reader optimized.pdf All CertiK employees are expected to actively support diversity on their teams, and in the Company. Benefits 💰 401(k) 🦷 Dental insurance 🏖 Paid time off Location US / Remote"
https://remoteok.com/remote-jobs/remote-operations-risk-analyst-kalshi-1128990,Operations Risk Analyst,Kalshi,"Analyst, System, Financial, Operations, Operational, Engineering","Kalshi Apply now Share this job: Get a rok.co short link Kalshi is hiring a Remote Operations Risk Analyst What We're Up To Kalshi has defined a new category: prediction markets. Kalshi allows people to trade on the outcome of any events and turn any question about the future into a financial asset. Kalshi fought for years and legalized prediction markets in the US for the first time in history. Kalshi is currently the fastest growing financial market in America, and has over 1,900 markets across politics, economics, financials, weather, tech, AI, culture and more. We believe prediction markets have the potential to be the largest financial market because they turn anything into a financial position. Our vision: well… build the largest financial market on the planet. Our mission: bring more truth to the world through the power of markets. Building a new category is hard… like, really hard. But it’s beautiful and deeply fulfilling. Our culture is simple: we hire really talented people, work really hard, and enjoy the climb. We are looking for ambitious and exceptional people to join our (relatively small) team to help us build the next generation of financial markets. Role Roadmap As an Operations Risk Analyst, you’ll help ensure the stability and integrity of Kalshi’s markets by contributing to post-trade processing and managing operational risk across our exchange. You’ll monitor trading activity around the clock, safeguard customer positions, and serve as the first point of contact for clients and clearing members experiencing operational issues. You’ll play a key role in protecting participants, minimizing risk, and shaping the systems that power Kalshi’s next generation of markets. What You'll Do Oversee daily trade and clearing operations across Kalshi’s current and new markets, ensuring accuracy, timeliness, and compliance Continuously monitor risk exposure, system performance, and operational controls; swiftly escalate and collaborate with engineering and product teams to resolve issues. Location New York"
https://remoteok.com/remote-jobs/remote-blockchain-site-reliability-engineer-infstones-1128989,Blockchain Site Reliability Engineer,InfStones,"Web3, Solidity, System, Technical, Node, Management, Operational, Reliability, Engineer, Engineering, Linux, Full-Time","InfStones Apply now Share this job: Get a rok.co short link InfStones is hiring a Remote Blockchain Site Reliability Engineer Job Position: Blockchain Site Reliability Engineer Location: Dallas, TX, USA (Remote Acceptable - USA Applicants Only) Company: https://infstones.com/ Contact: recruiter-usa@infstones.com About Company InfStones is an advanced, enterprise-grade Platform as a Service (PaaS) blockchain infrastructure provider trusted by the top blockchain companies in the world. InfStones’ AI-based infrastructure provides developers worldwide with a rugged, powerful node management platform alongside an easy-to-use API. With over 20,000 nodes supported on over 80 blockchains, InfStones gives developers all the control they need - reliability, speed, efficiency, security, and scalability - for cross-chain DeFi, NFT, GameFi, and decentralized application development. InfStones is trusted by the biggest blockchain companies in the world including Binance, CoinList, BitGo, OKX, Chainlink, Polygon, Harmony, and KuCoin, among a hundred other customers. InfStones is dedicated to developing the next evolution of a better world through limitless Web3 innovation. To date, InfStones has raised over $110 million in capital and is backed by Softbank, GGV Capital, Susquehanna International Group (SIG), Dragonfly Capital, Qiming Venture Partners, Plug and Play, and many renowned institutional investors. InfStones is proud to offer medical, vision, dental, short-term and long-term disability insurance, 401(k) plan with company matching, FSA, and other benefits to all full-time employees, along with flexible paid time off, sick days, and holidays. If you enjoy being on the cutting edge of technology, we encourage you to apply! Job Description As a Blockchain Site Reliability Engineer (SRE), you will be responsible for ensuring the reliability, availability, and performance of blockchain nodes and related infrastructure. You’ll monitor, troubleshoot, and resolve incidents in production environments, while also building automation tools to improve efficiency and reduce operational risks. This role requires strong Linux system expertise, solid on-call and incident response experience, and the ability to work under pressure to quickly restore services. You’ll also collaborate with protocol engineers and open-source communities to ensure smooth upgrades and long-term system stability. Key Responsibilities Deploy, monitor, and maintain blockchain nodes across multiple networks. Ensure system reliability and uptime by actively managing incidents, troubleshooting, and resolving node failures. Develop automation and maintenance tools (using Golang, Shell, Python, etc.) to streamline operations. Build and maintain monitoring, alerting, and logging systems to proactively detect and address issues. Collaborate with engineering teams and solution architects on reliability improvements and incident prevention. Participate in the on-call rotation to provide timely incident response and resolution. Qualifications Bachelor's degree in Computer Science, Engineering, or a related field (or equivalent experience). Strong Linux system administration skills (networking, performance tuning, debugging, security). Expertise with at least one mainstream programming language such as Golang, Python, Javascript, Rust, etc., and have good programming skills and programming habits. Experience with monitoring/alerting tools (e.g., Prometheus, Grafana, ELK, etc.). Strong problem-solving skills and the ability to respond quickly under pressure. Solid technical documentation skills. Prefers (Nice to have) Hands-on experience with blockchain node deployment, maintenance, and upgrades. Familiarity with mainstream blockchain protocols (e.g., Ethereum, Cosmos, Polkadot, Solana). Experience with containerization/orchestration tools (Docker, Kubernetes). Knowledge of smart contracts, Web3 RPC, or Solidity is a plus. Benefits 💰 401(k) 🏖 Paid time off Location Texas"
https://remoteok.com/remote-jobs/remote-current-openings-alx-africa-1128988,Current openings,ALX Africa,,ALX Africa Apply now Share this job: Get a rok.co short link ALX Africa is hiring a Remote Current openings Location Remote
https://remoteok.com/remote-jobs/remote-senior-software-engineer-billing-platform-grow-therapy-1128987,Senior Software Engineer Billing Platform,Grow Therapy,"Software, Financial, Senior, Healthcare, Engineer, Engineering","Grow Therapy Apply now Share this job: Get a rok.co short link Grow Therapy is hiring a Remote Senior Software Engineer Billing Platform About Us: Grow Therapy is on a mission to serve as the trusted partner for therapists growing their practice, and patients accessing high-quality care. Powered by technology, we are a three-sided marketplace that empowers providers, augments insurance payors, and serves patients. Following the mass increase in depression and anxiety, the need for accessibility is more important than ever. To make our vision for mental healthcare a reality, we’re building a team of entrepreneurs and mission-driven go-getters. Since launching in February 2021, we’ve empowered more than ten thousand therapists and hundreds of thousands of clients across the country and insurance landscape. We’ve raised more than $178mm of funding from Sequoia Capital, Transformation Capital, TCV, SignalFire, and others. The Opportunity: As a Software Engineer on the Billing Platform team at Grow Therapy, you’ll play a key role in evolving one of our foundational billing systems critical to the success of our business model. Your team owns the backbone of our financial infrastructure — building scalable, intelligent, and transparent billing experiences that enable our business to grow with confidence. What You'll Be Doing: You’ll join a remote-friendly team of engineers, reporting to a dedicated engineering manager, and contribute to high-impact roadmap priorities. Your responsibilities will include: Salary and compensation $100,000 — $150,000/year Location New York City, Seattle, San Francisco"
https://remoteok.com/remote-jobs/remote-senior-software-engineer-client-engagement-grow-therapy-1128986,Senior Software Engineer Client Engagement,Grow Therapy,"Software, Front End, Full-Stack, Support, API, Mobile, Senior, Health, Healthcare, Engineer, Engineering, Backend","Grow Therapy Apply now Share this job: Get a rok.co short link Grow Therapy is hiring a Remote Senior Software Engineer Client Engagement About Us: Grow Therapy is on a mission to serve as the trusted partner for therapists growing their practice, and patients accessing high-quality care. Powered by technology, we are a three-sided marketplace that empowers providers, augments insurance payors, and serves patients. Following the mass increase in depression and anxiety, the need for accessibility is more important than ever. To make our vision for mental healthcare a reality, we’re building a team of entrepreneurs and mission-driven go-getters. Since launching in February 2021, we’ve empowered more than ten thousand therapists and hundreds of thousands of clients across the country and insurance landscape. We’ve raised more than $178mm of funding from Sequoia Capital, Transformation Capital, TCV, SignalFire, and others. About the Role We’re hiring a full-stack Software Engineer to help us build the next generation mental healthcare platform. You’ll join a mission-driven team where engineering decisions are tightly aligned with business outcomes, and our broader goal of making affordable mental health care more accessible across the United States. This role is full-stack by design: you’ll work across our backend services (Python/Flask) and frontend applications (React/TypeScript). We expect applicants to be equally comfortable improving our frontend client portal experience or writing an API spec to support a mobile app feature. Our Client Engagement team’s mission is to make Grow the trusted place clients turn to for their mental health needs, o Location New York City, Seattle, San Francisco"
https://remoteok.com/remote-jobs/remote-enterprise-account-executive-grow-therapy-1128985,Enterprise Account Executive,Grow Therapy,"Growth, Strategy, Sales, Health, Healthcare, Executive","Grow Therapy Apply now Share this job: Get a rok.co short link Grow Therapy is hiring a Remote Enterprise Account Executive About Us: Grow Therapy is on a mission to serve as the trusted partner for therapists growing their practice, and patients accessing high-quality care. Powered by technology, we are a three-sided marketplace that empowers providers, augments insurance payors, and serves patients. Following the mass increase in depression and anxiety, the need for accessibility is more important than ever. To make our vision for mental healthcare a reality, we’re building a team of entrepreneurs and mission-driven go-getters. Since launching in February 2021, we’ve empowered more than ten thousand therapists and hundreds of thousands of clients across the country and insurance landscape. We’ve raised more than $178mm of funding from Sequoia Capital, Transformation Capital, TCV, SignalFire, and others. The Opportunity The Enterprise Account Executive (Physician Partnerships) will be on the front lines of Grow Therapy’s mission to expand access to high-quality Behavioral Health care. We’re seeking a driven, relationship-oriented enterprise salesperson with deep healthcare experience to grow our network of referring medical organizations. You’ll own the end-to-end sales process for large PCP groups and Health Systems, creating high-value partnerships that improve patient access to behavioral health care. This is a field-based role requiring significant in-person engagement through meetings, conferences, and healthcare events. You’ll work closely with leadership to shape Grow’s enterprise strategy while directly impacting growth outcomes. Salary and compensation $60,000 — $120,000/year Location Remote- US"
https://remoteok.com/remote-jobs/remote-customer-support-contra-1128983,Customer Support,Contra,Customer Support,"Contra contra.com Apply now Share this job: Get a rok.co short link Contra is hiring a Remote Customer Support Who we are and what we do Contra is building the world’s first professional network for independent creatives and the companies that hire them. We are commission-free, global, and focused on enabling the future of flexible work. Alongside our network and marketplace, we’re launching new product lines including Contra for Companies , Contra Ads Network , and Creative RLHF & Evaluation Services for AI labs and creative-tool companies. We've raised over $51M from leading investors like NEA, Unusual Ventures, and Cowboy Ventures - and we're just getting started. What you’ll be responsible for: Provide world-class support by taking ownership on user issues - working closely with the engineering, product and other teams to address and resolve user issues quickly. Become a Contra product expert - focusing on user workflows, integrations, and platform functionality. Work with a sense of urgency and quickly identify root cause of issues and ensure SLAs/turnaround times are met. Suggest process improvements and introduce best practices for operations. Provide regular insights and feedback on project status, achievements, and areas needing improvement. Keep our knowledge base updated, refine, and optimize help content, ensuring it supports user self-service and automated tools' effectiveness. Enhance the efficiency of customer support operations, focusing on reducing response and resolution times. Continuously analyze performance metrics and processes to identify opportunities for further improvement and automation. Requirements: 2+ year in Customer Support Experience troubleshooting technical issues Strong communication and interpersonal skills, with the ability to build and maintain relationships with key stakeholders. Excellent problem-solving skills and the ability to think strategically. Excellent verbal and written communication skills. Shift: Monday, Tuesday, Friday, Saturday, Sunday (9am-5pm EST) Tools you'll be using: Intercom (primary tool) Retool Hubspot Notion Looker Linear Total Comp: Salary: $70,000 CAD Extended health + dental benefits We will provide you with a laptop on your start date Interview Process Interview with the Recruiting Team (30 minutes) Interview with Hiring Manager (40 minutes) Paid Case Study + Presentation (45 minutes) Note: Contra communicates with applicants through @contra.com domains only. We never ask for money from potential employees. For the latest job postings, visit Contra Careers . Please mention the word REDEEM when applying to show you read the job post completely (#RMTc4LjE5Ny4yMTAuNjQ=). This is a feature to avoid fake spam applicants. Companies can search these words to find applicants that read this and instantly see they're human. Salary and compensation $50,000 — $60,000/year"
https://remoteok.com/remote-jobs/remote-senior-performance-marketer-everai-1128970,Senior Performance Marketer,EverAI,Marketing,"EverAI everai.ai Apply now Share this job: Get a rok.co short link EverAI is hiring a Remote Senior Performance Marketer Our Vision & Products 🚀 EverAI — Building the Future of AI Companionship One of the Top 15 Largest & Fastest-Growing AI Companies in the World 30+ Million Users in under 2 years — Help Us Reach 100M first, 500M next At EverAI , we’re shaping what it means to connect with AI. With 30+ million users and counting , we're not just building products — we're creating entirely new categories. Our flagship product is the world’s largest AI girlfriend/boyfriend platform , redefining relationships for millions. It is governed by our proprietary moderation system, EverGuard — an internal AI designed to ensure everything we build is safe, ethical, and human-first . And we’re only just getting started! Our Team We are an enthusiastic, passionate and hardworking team of 70 people. Our founding team has strong entrepreneurial experience building and scaling web products from 0 to IPO. Alexis Soulopoulos [CEO] • 10+ years in Tech Executive Leadership • Co-Founder Mad Paws Holdings (from 0 to IPO) • Forbes 30 under 30 + Deloitte TechFast50 ’22 & ‘23 Michael Monin [Co-founder & CTO] • 10+ years as CTO / COO (web2/web3), 1+ year in AI/LLM • Serial-entrepreneur: MTK Digital (exited / 0->$20m revenue) and Zipchat (AI Chatbot for E-commerce brands) Thomas Lacroix [Co-founder & CMO] • 8+ years in Customer Acquisition & E-commerce Growth • Serial-entrepreneur: Curatible (sold to Blackstone) and MTK Digital (exited / 0->$20m revenue) Maruša Fasano [CFO/Legal] • 25+ years in Finance, Strategy, M&A • Ex-CFO/M&A @Curatible (exited to Blackstone) • Ex-President of the Board @SotremoSA (exited) • Co-founder/CFO @SoftOne (exited) Your Role This is a hands-on role for someone who can execute fast, iterate with creative and funnel inputs, and scale what works. You’ll inherit high-performing campaigns and work directly with our CMO to double down on growth. You’ll then also have the opportunity to test and scale new channels (TikTok, Meta, Snapchat, Native, ASA) depending on performance and market constraints. Your Responsibilities Campaign Ownership and Scaling Take the lead on one or two paid acquisition channels across direct-buy and programmatic networks (e.g., ExoClick, TrafficStars, TrafficJunky), with potential to expand scope based on performance Contribute to building scalable acquisition funnels — from execution to iteration — with aggressive growth targets in mind Run high-velocity testing loops (creatives, audiences, placements) to improve CAC and LTV Performance Analysis and Strategy Monitor performance daily using tools like Voluum, GA4, and internal dashboards Drive decision-making through deep analysis of CPA, ROAS, retention, and cohort behavior Build and maintain internal reporting frameworks that guide strategic shifts and tactical moves Creative & Funnel Optimization Own the creative briefing process: define hooks, formats, and angles based on performance patterns Collaborate closely with the content and product teams to launch and iterate on high-converting landing pages Implement systems to reduce creative fatigue and increase speed of testing Partnership Management & Media Strategy Build strong relationships with traffic sources and negotiate premium placements and custom deals Explore new acquisition opportunities (networks, formats, tools) and build internal evaluation criteria Stay ahead of ecosystem changes (platform rules, algorithm shifts) and adapt strategy accordingly Automation & Scaling Systems Identify opportunities to streamline acquisition processes through automation and internal tools Create SOPs, playbooks, and experiment pipelines for scaling campaigns efficiently Challenges You’ll Tackle Scale existing campaigns to 3x+ budget while maintaining CAC/ROAS goals Contribute to growing the user base from 30M to 100M users in the next 12 months Execute 0-to-1 testing in new channels Improve conversion through landing page testing and funnel iteration Own both creative input and analytical feedback loops Your Qualifications Hard Skills Must-Haves 4–10+ years in performance marketing or user acquisition Proven track record managing $500K to $1M+/month in paid media spend Full ownership of campaign execution, results, and optimization Experience with Meta, TikTok, Snapchat, ASA, or native platforms Analytical fluency: GA4, Voluum, tracking setups, dashboards Strong creative instincts: can write briefs, analyze hooks, and iterate fast Experience optimizing landing pages and funnel conversion Comfortable with NSFW content and running campaigns on adult networks Nice‑to‑Haves Past exposure to subscription models and CAC/LTV frameworks Familiarity with DSPs and programmatic environments Experience in sensitive or regulated verticals (e.g. dating, femtech, telehealth) Track record of scaling UA for mobile apps Soft Skills 🗣 Strong communication & collaborative skills (perfectly fluent in English) 🎯 Goal-oriented, ownership and commitment ⚡️ Doer mindset - we are moving fast and need people who can balance execution, planning, and strategy ⏱️ Obsessive about speed, performance and iteration 🧢 Humble - willing to learn, open to feedback 🍭 #NSFW - Comfortable building products based on uncensored models and content Why EverAI? 📈 Exponential Growth : From 30M+ users in 18 months, to 100M next — and 500M beyond 🚀 Track Record of Category-Creating Innovation : We consistently launch world-first AI applications — setting the pace, not following it 🌍 Global Impact : Top-tier user growth, real-world adoption, and cultural relevance 🧠 Proven Leadership : A senior team that’s launched, scaled, and exited & IPO’d multiple scale ups — now fully focused on reshaping AI companionship 👥 Elite Remote Team : 100% remote and built to win — world-class talent from Tier 1 tech companies , with a culture of ownership, velocity, and radical creativity 🛡️ Ethical Core : Our AI ecosystem is governed by EverGuard, our proprietary AI moderation technology , ensuring responsible development at scale What We Offer ✍️ Contract Type: We prefer B2B, but we’re flexible, what matters is long-term commitment and impact 📍 Work From Anywhere: Fully remote. Choose the environment where you do your best work 🏝️ Paid Time Off: 4 weeks (20 working days) of PTO per year to recharge and reset 👨‍👩‍👧‍👦 Annual Gathering: A yearly in-person meetup to connect, brainstorm, and celebrate wins together ❤️‍🩹 Health & Wellness Support: Up to $200 per year for wellbeing expenses + unlimited 1:1 sessions with psychologists and lifestyle experts through OpenUp (also available for up to three family members) 🏢 Co-Working Space Budget: Work from a co-working space up to twice per month (35 EUR / 40 USD per visit) to stay inspired and connected 📚 Learning Budget: Dedicated funds to support your professional growth: courses, books, conferences, events, or certifications 💻 Equipment: Company laptop provided + monitor budget up to $250 for your workspace setup ⚡ AI Tools Access: Premium access to ChatGPT , Mistral , Hugging Face, and others, to power your ideas and workflows 🎯 Top Tier Talent Is Our Multiplier We’re a fully remote group of A-players from Tier 1 tech , led by an exec team who’ve launched, scaled, and exited multiple companies . We move fast, and care deeply about what we build — and who we build it with. We’re looking for exceptional talent ready to ship & distribute world-first AI products at scale, fast, and co-create with us this category-defining business. If that’s you — reach out and apply! 💡 External Referral Program Know someone who could be a great fit for this role? You can refer them through the EverAI External Referral Program and earn a bonus of up to $2,500 if they’re hired. Submit a referral here. Please mention the word RIGHTEOUSNESS when applying to show you read the job post completely (#RMTc4LjE5Ny4yMTAuNjQ=). This is a feature to avoid fake spam applicants. Companies can search these words to find applicants that read this and instantly see they're human. Salary and compensation $60,000 — $100,000/year Benefits 🌎 Distributed team 🏖 Paid time off 🏔 Company retreats 🏬 Coworking budget 📚 Learning budget 🧘 Mental wellness budget 🖥 Home office budget ⬜️ No whiteboard interview 👀 No monitoring system 🚫 No politics at work 🎅 We hire old (and young)"
https://remoteok.com/remote-jobs/remote-full-stack-engineer-developer-portal-helius-1128980,Full Stack Engineer Developer Portal,Helius,"Developer, Design, Web3, React, System, Front End, Security, Full-Stack, Technical, Support, Code, Web, DevOps, API, Lead, Senior, Engineer, Backend","Helius Apply now Share this job: Get a rok.co short link Helius is hiring a Remote Full Stack Engineer Developer Portal About HeliusHelius is building the core infrastructure for Solana - empowering developers to create the next generation of crypto-powered applications. Our mission is to accelerate the development of internet capital markets by making it easier, faster, and more intuitive to build on-chain.Thousands of teams - from early-stage startups to industry leaders like Coinbase, Phantom, and Jupiter - rely on Helius APIs, webhooks, and indexing tools to power their products. Backed by Haun Ventures, Founders Fund, and Foundation Capital, we’re a small, senior team obsessed with performance, simplicity, and scalability in decentralized systems.Read our Helius Manifesto to see how we work and what we value.About the RoleWe’re looking for a Sr. Full-Stack Engineer to own the most critical parts of the Developer Portal: onboarding, configuration, enablement, and observability. These surfaces are instrumental to providing a top-tier customer experience, maximizing conversion and retention. The expectations are high, decisions move fast, and the work you ship will be used immediately by thousands of developers.You’ll work across React, TypeScript, Next.js, Golang, and Postgres. You’ll partner closely with founders and product leadership, raise the bar on quality, and take full ownership of features end-to-end.What You'll Do* Create clean, fast onboarding flows that directly drive conversion and activation Build scalable backend services that power our user-facing applications Drive technical decisions around frontend architecture, state management, and API design Improve performance, reliability, and long-term maintainability across the stack Move quickly, make strong product calls, and simplify complex problems What You'll Bring* 5+ years of full-stack development experience in production environments Strong proficiency with React and modern frontend development Strong backend experience with languages like Golang, C#, Java, or Rust Experience building and maintaining REST/GraphQL APIs Experience with database design and optimization Strong system design and architecture skills Understanding of CI/CD practices and DevOps principles Demonstrated ability to work autonomously and execute at speed with excellent communication and collaboration skills Nice to Have* Prior experience building and maintaining billing systems Prior startup and/or web3 experience Solana development experience Understanding of web security best practices Why Helius?* High-impact work: Your code will power applications used by millions across the Solana ecosystem, including Coinbase, Jupiter, and Phantom Serious engineering: Build fast, reliable systems and user experiences across distributed infra, high-throughput backends, and modern frontend stacks Ownership & growth: Lead critical initiatives, influence architecture and product direction, and take on more responsibility as the company scales Remote-first flexibility: Work where you’re most effective with a flexible, fully distributed team Competitive comp & perks: Market-leading salary, meaningful equity, generous vacation, wellness budgets, and support for learning and travel Mission-driven team: Join ambitious builders who move fast, take ownership, and are shaping the future of decentralized apps Benefits 🌎 Distributed team"
https://remoteok.com/remote-jobs/remote-data-scientist-geoai-esri-1128979,Data Scientist GeoAI,Esri,"Developer, Software, Leader, Analytics","Esri Apply now Share this job: Get a rok.co short link Esri is hiring a Remote Data Scientist GeoAI Are you passionate about applying data science and artificial intelligence to solve some of the world’s biggest challenges? So are we! Esri is the world leader in geographic information systems (GIS) and developer of ArcGIS, the leading mapping and analytics software used in 75 percent of Fortune 500 companies. At the Esri R&D Center-New Delhi, we are applying cutting-edge AI and deep learning techniques to revolutionize geospatial analysis and derive insight from imagery and location data. Our team develops tools, APIs, and AI models for geospatial analysts and data scientists, enabling them to leverage the latest research in spatial data science, AI and geospatial deep learning. As a Data Scientist, you will develop foundation and task specific deep learning models for various modalities of GIS data including Satellite imagery. If you are passionate about deep learning applied to remote sensing and GIS, developing AI and deep learning models, love maps or geospatial datasets/imagery, this is the place to be! Location New Delhi"
https://remoteok.com/remote-jobs/remote-senior-golang-engineer-everwest-1128978,Senior Golang Engineer,Everwest,"Senior, Operational, Golang, Engineer","Everwest Apply now Share this job: Get a rok.co short link Everwest is hiring a Remote Senior Golang Engineer Join our team to reshape digital logistics through our Cargo Delivery Platform, a core product that drives real operational value in cargo transport and delivery. As a Senior Golang Engineer, you’ll build and evolve event-driven, scalable services that… Location Not specified"
